Actividad,Ciudad,Departamento,Direccion,Link,Nombre_Empresa,Tema_Busqueda,telefono
Actividades veterinarias,ITAGUI,ANTIOQUIA,CALLE 84 A 56 31 P 1,http://empresite.eleconomistaamerica.co/CENTRO-ESPECIALIDADES-VETERINARIAS-DR-VETCARE-SAS.html,CENTRO DE ESPECIALIDADES VETERINARIAS DR VETCARE S A S,ESPECIALIDAD-CAFE,3172362856
Comercio al por mayor de productos quimicos basicos cauchos y plasticos en formas primarias y productos quimicos de uso agropecuario,LA ESTRELLA,ANTIOQUIA,CALLE 78A SUR 52A 70,http://empresite.eleconomistaamerica.co/INGTEC-ESPECIALIDADES-SAS.html,INGTEC ESPECIALIDADES S A S,ESPECIALIDAD-CAFE,(4)2790674
Descafeinado tostion y molienda del cafe,MEDELLIN,ANTIOQUIA,CARRERA 90 A 44 B 17,http://empresite.eleconomistaamerica.co/ASOCIACION-PRODUCTORES-CAFE-ESPECIAL-CAFESA.html,ASOCIACION DE PRODUCTORES DE CAFE ESPECIAL CAFESA,ESPECIALIDAD-CAFE,(4)2529090
Elaboracion de productos de panaderia,MEDELLIN,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/PANIFICADORA-CAFETERIA-PUNTO-LTDA.html,PANIFICADORA Y CAFETERIA AL PUNTO LTDA,ESPECIALIDAD-CAFE,
Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,MEDELLIN,ANTIOQUIA,CARRERA 47 52 31 INT 103,http://empresite.eleconomistaamerica.co/J-ACOSS-CAFE-BAR-SAS.html,J ACOSS CAFE BAR S A S,ESPECIALIDAD-CAFE,(4)5134547
Comercio al por mayor de materias primas agropecuarias animales vivos,BETANIA,ANTIOQUIA,CALLE 20 20 30,http://empresite.eleconomistaamerica.co/COOPERATIVA-MULTIACTIVA-CORDILLERAS-CAFE.html,COOPERATIVA MULTIACTIVA CORDILLERAS DEL CAFE EN LIQUIDACION,ESPECIALIDAD-CAFE,(4)2652480
Comercio al por menor de libros periodicos materiales y articulos de papeleria y escritorio en establecimientos especializados,RIONEGRO,ANTIOQUIA,EDIFICIO LLANOGRANDE PH LC 26,http://empresite.eleconomistaamerica.co/LIBRERIA-CAFE-LICENCIADO-SAS.html,LIBRERIA CAFE EL LICENCIADO S A S,ESPECIALIDAD-CAFE,3103723418
Comercio al por menor de otros productos alimenticios n c p en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 29 37 A 38 INT 514,http://empresite.eleconomistaamerica.co/COORDENADAS-CAFE-SAS.html,COORDENADAS CAFU S A,ESPECIALIDAD-CAFE,3003019383
Actividades de otras asociaciones n c p,AMAGA,ANTIOQUIA,CALLE 50 50 59,http://empresite.eleconomistaamerica.co/CORPORACION-CAFE-CARBON-AMAGA.html,CORPORACION CAFE Y CARBON DE AMAGA,ESPECIALIDAD-CAFE,(4)8472889
Cultivo de cafe,BARBOSA,ANTIOQUIA,CARRERA 21 11 30,http://empresite.eleconomistaamerica.co/ASOCIACION-PRODUCTORES-CAFES-ESPECIALES-BARBOSA-ANTIOQUIA.html,ASOCIACION DE PRODUCTORES DE CAFES ESPECIALES DE BARBOSA ANTIOQUIA,ESPECIALIDAD-CAFE,3116220773
