Actividad,Ciudad,Departamento,Direccion,Link,Nombre_Empresa,Tema_Busqueda,telefono
Extraccion de piedra arena arcillas comunes yeso y anhidrita,YONDO,ANTIOQUIA,VEREDA LA CABA A CASETA ONCE DE NOVIEMBRE,http://empresite.eleconomistaamerica.co/EMPRESA-EXPLOTACION-TRANSFORMACION-SUMINISTRO-MATERIALES-BRISAS-MAGDALENA-SAS.html,EMPRESA DE EXPLOTACION TRANSFORMACION Y SUMINISTRO DE MATERIALES BRISAS DEL MAGDALENA S A S,TRANSFORMACION-DIGITAL,3213362795
Enseñanza cultural,MEDELLIN,ANTIOQUIA,CARRERA 102 B 47 B 10 INTERIO,http://empresite.eleconomistaamerica.co/FUNDACION-ARTISTICA-TRANSFORMACION-SOCIAL.html,FUNDACION ARTISTICA DE TRANSFORMACION SOCIAL,TRANSFORMACION-DIGITAL,3214244620
Otras actividades deportivas,SALGAR,ANTIOQUIA,VEREDA LA LIBORIANA,http://empresite.eleconomistaamerica.co/SOCIEDAD-AGRARIA-TRANSFORMACION-ALIMENTOS-PLATEADO-SAT.html,SOCIEDAD AGRARIA DE TRANSFORMACION DE ALIMENTOS EL PLATEADO S A T,TRANSFORMACION-DIGITAL,3218512448
Comercio al por mayor de productos alimenticios,SAN ROQUE,ANTIOQUIA,CALLE 19 22 31,http://empresite.eleconomistaamerica.co/CANA-PAILA-SOLIDARIDAD-SOCIEDAD-AGRARIA-TRANSFORMACION.html,CANA PAILA Y SOLIDARIDAD SOCIEDAD AGRARIA DE TRANSFORMACION,TRANSFORMACION-DIGITAL,3113246556
Comercio al por mayor de otros tipos de maquinaria y equipo n c p,RIONEGRO,ANTIOQUIA,AUTOPISTA MEDELLIN BOGOTA KM 36,http://empresite.eleconomistaamerica.co/RECUPLAST-RECICLAJE-TRANSFORMACION-SA.html,RECUPLAST RECICLAJE Y TRANSFORMACION S A,TRANSFORMACION-DIGITAL,(4)5631134
Recuperacion de materiales,LA ESTRELLA,ANTIOQUIA,CALLE 92 B SUR 49 129,http://empresite.eleconomistaamerica.co/MATERIALES-TRANSFORMACIONES-PLASTICAS-ECOLOGICAS-SAS.html,MATERIALES Y TRANSFORMACIONES PLASTICAS ECOLOGICAS S A S,TRANSFORMACION-DIGITAL,(4)5992702
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CARRERA 46 52 120 OFICINA,http://empresite.eleconomistaamerica.co/ASESORIAS-MEJORAS-PARA-TRANSFORMACION-EMPRESARIAL-SAS.html,ASESORIAS Y MEJORAS PARA LA TRANSFORMACION EMPRESARIAL S A S,TRANSFORMACION-DIGITAL,(4)4441956
Actividades de otras asociaciones n c p,BARBOSA,ANTIOQUIA,CARRERA 6 CL 15 A AP 401,http://empresite.eleconomistaamerica.co/SOCIEDAD-AGRARIA-TRANSFORMACION-GRUPO-PRODUCTORES-PINA-TABLAZO-POPALITO.html,SOCIEDAD AGRARIA DE TRANSFORMACION GRUPO PRODUCTORES DE PINA TABLAZO POPALITO EN LIQUIDACION,TRANSFORMACION-DIGITAL,(4)4662428
Cultivo de flor de corte,MEDELLIN,ANTIOQUIA,CALLE 53 47 27 OF 301,http://empresite.eleconomistaamerica.co/PRODUCTORES-AGROPECUARIOS-SUROESTE-ANTIOQUENO-SOCIEDAD-AGRARIA-TRANSFORMACION.html,PRODUCTORES AGROPECUARIOS DEL SUROESTE ANTIOQUENO SOCIEDAD AGRARIA DE TRANSFORMACION EN LIQUIDACION,TRANSFORMACION-DIGITAL,(4)5132197
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CALLE 20 SUR 27 55 OF 9853,http://empresite.eleconomistaamerica.co/GRUPO-CONSULTORIA-TRANSFORMACION-ORGANIZACIONAL-SA.html,GRUPO CONSULTORIA TRANSFORMACIËN ORGANIZACIONAL S A S,TRANSFORMACION-DIGITAL,(4)4480092
Elaboracion de alimentos preparados para animales,MEDELLIN,ANTIOQUIA,TRANSVERSAL 5 75 D 42,http://empresite.eleconomistaamerica.co/INDUSTRIAS-TRANSFORMACION-AGROINDUSTRIAL-SAS.html,INDUSTRIAS DE TRANSFORMACION AGROINDUSTRIAL S A S,TRANSFORMACION-DIGITAL,(4)3417437
Actividades de otras asociaciones n c p,MEDELLIN,ANTIOQUIA,CALLE 50 A 84 122 B 3 INT,http://empresite.eleconomistaamerica.co/CORPORACION-CENTRO-TRANSFORMACION-INTEGRAL.html,CORPORACION CENTRO DE TRANSFORMACION INTEGRAL,TRANSFORMACION-DIGITAL,3146305765
Actividades de otras asociaciones n c p,MEDELLIN,ANTIOQUIA,CALLE 51 39 77 INT 104,http://empresite.eleconomistaamerica.co/CORPORACION-PARA-TRANSFORMACION-INNOVACION-DESARROLLO-EMPRESARIAL.html,CORPORACION PARA LA TRANSFORMACION LA INNOVACION Y EL DESARROLLO EMPRESARIAL EN LIQUIDACION,TRANSFORMACION-DIGITAL,(4)4441965
Ganaderia,MEDELLIN,ANTIOQUIA,CALLE 51 73 76,http://empresite.eleconomistaamerica.co/AGRICOLA-TRANSFORMACION-TIERRA-BUENA-SA.html,AGRICOLA DE TRANSFORMACION TIERRA BUENA S A,TRANSFORMACION-DIGITAL,(4)2306817
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 21 65 31 BODEGA 30,http://empresite.eleconomistaamerica.co/INSUMOS-TRANSFORMACIONES-SAS.html,INSUMOS Y TRANSFORMACIONES S A S,TRANSFORMACION-DIGITAL,(4)4482797
Actividades de otras asociaciones n c p,MEDELLIN,ANTIOQUIA,CARRERA 51 B 70 08,http://empresite.eleconomistaamerica.co/CORPORACION-INVESTIGACION-FORMACION-PARA-TRANSFORMACION-SOCIAL.html,CORPORACION DE INVESTIGACION Y FORMACION PARA LA TRANSFORMACION SOCIAL,TRANSFORMACION-DIGITAL,3148039990
Comercio al por menor de computadores equipos perifericos programas de informatica y equipos de telecomunicaciones en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 40 B 17 188,http://empresite.eleconomistaamerica.co/DIVERSIDAD-DIGITAL-SAS.html,DIVERSIDAD DIGITAL S A S,TRANSFORMACION-DIGITAL,3504805053
Portales web,MEDELLIN,ANTIOQUIA,CARRERA 70 30 A 45,http://empresite.eleconomistaamerica.co/HIBOU-DIGITAL-SAS.html,HIBOU DIGITAL S A S,TRANSFORMACION-DIGITAL,3016736471
Comercio al por menor de libros periodicos materiales y articulos de papeleria y escritorio en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 33 42 B 21 PISO 2,http://empresite.eleconomistaamerica.co/AUTOMATIZACION-PROCESOS-INDUSTRIALES-SA.html,AUTOMATIZACION DE PROCESOS INDUSTRIALES S A,AUTOMATIZACION-DE-PROCESOS,(4)2620133
Mantenimiento y reparacion especializado de maquinaria y equipo,MEDELLIN,ANTIOQUIA,CARRERA 80 A 34 36,http://empresite.eleconomistaamerica.co/AUTOMATIZACION-PROCESOS-INDUSTRIALES-API-LTDA.html,AUTOMATIZACION DE PROCESOS INDUSTRIALES API LTDA,AUTOMATIZACION-DE-PROCESOS,(4)2501171
Actividades de administracion empresarial,ENVIGADO,ANTIOQUIA,CARRERA 43 45 SUR 29,http://empresite.eleconomistaamerica.co/PROCESOS-PARA-GESTION-RIESGO-EMERGENCIAS-DESASTRES-SAS.html,PROCESOS PARA LA GESTION DEL RIESGO DE EMERGENCIAS Y DESASTRES S A S,AUTOMATIZACION-DE-PROCESOS,(4)2880376
Comercio al por menor de otros articulos domesticos en establecimientos especializados,COPACABANA,ANTIOQUIA,CARRERA 44 50 49 OF 301,http://empresite.eleconomistaamerica.co/SISTEMAS-AUTOMATIZACION-PROCESOS-EU.html,SISTEMAS DE AUTOMATIZACION DE PROCESOS E U EN LIQUIDACION,AUTOMATIZACION-DE-PROCESOS,(4)4015972
Tratamiento y revestimiento de metales mecanizado,COPACABANA,ANTIOQUIA,CA 63 59 108,http://empresite.eleconomistaamerica.co/DESARROLLOS-PROCESOS-LTDA.html,DEYPRO SOCIEDAD POR ACCIONES SIMPLIFICADA EN LIQUIDACION,AUTOMATIZACION-DE-PROCESOS,(4)2748651
Otras actividades profesionales cientificas y tecnicas n c p,MEDELLIN,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/NORA-VILLEGAS-PROCESOS-DESARROLLO-SAS.html,NORA VILLEGAS PROCESOS DE DESARROLLO S A S,AUTOMATIZACION-DE-PROCESOS,3006159747
Otras actividades profesionales cientificas y tecnicas n c p,MEDELLIN,ANTIOQUIA,CALLE 7 36 90 AP 201,http://empresite.eleconomistaamerica.co/SOCIEDAD-PARA-INVESTIGAR-DESARROLLAR-DISTRIBUIR-APLICAR-PROCESOS-SOCIALES-ECONOMICOS-NATURALES-SAS.html,SOCIEDAD PARA INVESTIGAR DESARROLLAR DISTRIBUIR Y APLICAR PROCESOS SOCIALES ECONOMICOS Y NATURALES SAS,AUTOMATIZACION-DE-PROCESOS,3127202594
Comercio al por mayor de equipo partes y piezas electronicos y de telecomunicaciones,MEDELLIN,ANTIOQUIA,CARRERA 79 37 07 AP 401,http://empresite.eleconomistaamerica.co/ARDOBOT-ROBOTICA-SAS.html,ARDOBOT ROBOTICA S A S,ROBOTICA,3104097090
Actividades de consultaria de gestion,APARTADO,ANTIOQUIA,CARRERA 114 B 118 09,http://empresite.eleconomistaamerica.co/SOLUCIONES-ROBOTICAS-INTEGRALES-SAS.html,SOLUCIONES ROBOTICAS INTEGRALES S A S,ROBOTICA,3114385093
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),ITAGUI,ANTIOQUIA,CARRERA 53 73 SUR 40,http://empresite.eleconomistaamerica.co/BPO-ADVISE-SAS.html,BPO Y ADVISE S A S,BPO,3127928140
Actividades de centros de llamadas (Call center),ENVIGADO,ANTIOQUIA,CARRERA 44 23 SUR 65,http://empresite.eleconomistaamerica.co/BPO-GOTEAM-SAS.html,BPO GOTEAM S A S,BPO,
Actividades juridicas,MEDELLIN,ANTIOQUIA,CALLE 11 43 B 50 OF 303,http://empresite.eleconomistaamerica.co/BPO-JURIDICO-SAS.html,BPO JURIDICO S A S,BPO,(4)3669361
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),ENVIGADO,ANTIOQUIA,CALLE 27 SUR 27 B 12 IN 211,http://empresite.eleconomistaamerica.co/BPO-CONSULTORES-SAS.html,BPO CONSULTORES S A S,BPO,3104475995
Publicidad,MEDELLIN,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/BPO-MANAGEMENT-SAS.html,BPO MANAGEMENT S A S,BPO,
Actividades de agentes y corredores de seguro,MEDELLIN,ANTIOQUIA,CARRERA 49 50 58 OF 401,http://empresite.eleconomistaamerica.co/BPO-AGENCIA-SEGUROS-LTDA.html,BPO AGENCIA DE SEGUROS LTDA,BPO,(4)5700547
Actividades de contabilidad teneduria de libros auditoria financiera y asesoria tributaria,MEDELLIN,ANTIOQUIA,CARRERA 91 B 34 E 87 OF 201,http://empresite.eleconomistaamerica.co/BPO-SOLUTIONS-GROUP-SAS.html,BPO SOLUTIONS GROUP S A S,BPO,(4)5071522
Otras actividades profesionales cientificas y tecnicas n c p,MEDELLIN,ANTIOQUIA,CALLE 48 B 77 B 22,http://empresite.eleconomistaamerica.co/BPO-CONTRATE-GLOBAL-SAS.html,BPO CONTRATE GLOBAL S A S,BPO,(4)4441395
Actividades de administracion empresarial,MEDELLIN,ANTIOQUIA,CALLE 50 71 80,http://empresite.eleconomistaamerica.co/BPO-GLOBAL-LOGISTIC-SAS.html,BPO GLOBAL LOGISTIC S A S,BPO,(4)3669680
Otras actividades de servicio de apoyo a las empresas n c p,BELLO,ANTIOQUIA,CALLE 49 52 42,http://empresite.eleconomistaamerica.co/BPO-SOLUCIONES-INTEGRALES-SAS.html,BPO SOLUCIONES INTEGRALES S A S,BPO,(4)2092890
Comercio al por menor de libros periodicos materiales y articulos de papeleria y escritorio en establecimientos especializados,ITAGUI,ANTIOQUIA,CALLE 75 AB SUR 52 D 71,http://empresite.eleconomistaamerica.co/LOGISTICA-ADMINISTRATIVA-BPO-LTDA.html,LOGISTICA ADMINISTRATIVA BPO LTDA,BPO,(4)3785349
Actividades de mensajeria,MEDELLIN,ANTIOQUIA,CALLE 7 SUR 42 70 TORRE 1 O,http://empresite.eleconomistaamerica.co/MAXITRANSPORTE-BPO-SAS.html,MAXITRANSPORTE BPO S A S,BPO,(4)4485545
Otras actividades de servicio de apoyo a las empresas n c p,MEDELLIN,ANTIOQUIA,CARRERA 48 A 77 55,http://empresite.eleconomistaamerica.co/SOLUTION-BPO-SAS.html,SOLUTION BPO S A S,BPO,(4)4746037
Actividades de centros de llamadas (Call center),MEDELLIN,ANTIOQUIA,CALLE 52 43 20,http://empresite.eleconomistaamerica.co/TU-YO-BPO-SAS.html,TU YO BPO S A S,BPO,(4)2164409
Actividades de administracion empresarial,MEDELLIN,ANTIOQUIA,CARRERA 49 50 58 OF 307,http://empresite.eleconomistaamerica.co/WORLD-BPO-SAS.html,WORLD BPO S A S,BPO,(4)5709500
Actividades de centros de llamadas (Call center),MEDELLIN,ANTIOQUIA,CARRERA 84 B 4 A 75 INT 903,http://empresite.eleconomistaamerica.co/CONTACT-LATAM-BPO-CENTER-SAS.html,CONTACT LATAM BPO CENTER S A S,BPO,3128924048
Comercio al por mayor no especializado,MEDELLIN,ANTIOQUIA,CARRERA 49 49 48 INT 701 C,http://empresite.eleconomistaamerica.co/COMERCIALIZADORA-JYC-BPO-SAS.html,COMERCIALIZADORA J Y C BPO S A S,BPO,(4)2315810
Actividades de centros de llamadas (Call center),MEDELLIN,ANTIOQUIA,CARRERA 43 F 14 A 112,http://empresite.eleconomistaamerica.co/ORIGEN-BPO-CALL-CENTER-SAS.html,ORIGEN BPO & CALL CENTER S.A.S,BPO,(4)2669374
Actividades combinadas de apoyo a instalaciones,RIONEGRO,ANTIOQUIA,CARRERA 53 A 24 06,http://empresite.eleconomistaamerica.co/OPTIMO-BPO-SAS.html,OPTIMO BPO S A S,BPO,(4)2975083
Actividades de centros de llamadas (Call center),MEDELLIN,ANTIOQUIA,CARRERA 50 D 3 SUR 29,http://empresite.eleconomistaamerica.co/TU-ALIADO-BPO-SAS.html,TU ALIADO BPO S A S,BPO,3164220063
Actividades de consultoria informatica y actividades de administracion de instalaciones informaticas,RIONEGRO,ANTIOQUIA,CARRERA 48A CL 60 A 48,http://empresite.eleconomistaamerica.co/ARTICULAR-BPO-SAS.html,ARTICULAR BPO S A S,BPO,(4)5614041
Otras actividades profesionales cientificas y tecnicas n c p,MEDELLIN,ANTIOQUIA,CALLE 5 A 33 40,http://empresite.eleconomistaamerica.co/SERVICIOS-BPO-SAS.html,SERVICIOS BPO S A S,BPO,(4)2687306
Actividades de centros de llamadas (Call center),LA CEJA,ANTIOQUIA,CALLE 20 20 44 IN 205,http://empresite.eleconomistaamerica.co/VISION-COMERCIAL-BPOSAS.html,VISION COMERCIAL B P O S A S,BPO,(4)5537154
Comercio al por mayor no especializado,MEDELLIN,ANTIOQUIA,CALLE 49 A 86 C 16,http://empresite.eleconomistaamerica.co/COMERCIALIZADORA-APG-BPO-SAS.html,COMERCIALIZADORA APG BPO S A S,BPO,(4)4224440
Actividades combinadas de servicios administrativos de oficina,MEDELLIN,ANTIOQUIA,CALLE 34 63 B 36,http://empresite.eleconomistaamerica.co/BACKUP-BPO-SAS.html,BACKUP BPO S A S,BPO,(4)4797024
Actividades de consultaria de gestion,ITAGUI,ANTIOQUIA,CARRERA 58 77 41,http://empresite.eleconomistaamerica.co/SOLUCIONES-SU-MEDIDA-BPOSAS.html,SOLUCIONES A SU MEDIDA B P O S A S,BPO,3208744878
Actividades de centros de llamadas (Call center),MEDELLIN,ANTIOQUIA,CALLE 50 47 28 INT 310,http://empresite.eleconomistaamerica.co/IOMARK-BPO-SAS.html,IOMARK BPO S A S,BPO,(4)6049204
Actividades de centros de llamadas (Call center),MEDELLIN,ANTIOQUIA,CALLE 8 B 65 191 SECO 1,http://empresite.eleconomistaamerica.co/LATAM-BPO-SAS.html,LATAM BPO S A S,BPO,3017398878
Actividades de contabilidad teneduria de libros auditoria financiera y asesoria tributaria,MEDELLIN,ANTIOQUIA,CARRERA 43 A 1 50 TORRE 3,http://empresite.eleconomistaamerica.co/FRAGATTA-BPO-SAS.html,FRAGATTA BPO S A S,BPO,(4)3569330
Actividades de centros de llamadas (Call center),MEDELLIN,ANTIOQUIA,CARRERA 46 49 27 OF 714,http://empresite.eleconomistaamerica.co/ESTRATEGIAS-ADMINISTRATIVAS-BPO-SAS.html,ESTRATEGIAS ADMINISTRATIVAS BPO S A S,BPO,(4)2317956
Actividades de contabilidad teneduria de libros auditoria financiera y asesoria tributaria,MEDELLIN,ANTIOQUIA,CARRERA 79 30 24 INT 501,http://empresite.eleconomistaamerica.co/GESTIONES-EMPRESARIALES-BPO-SAS.html,GESTIONES EMPRESARIALES BPO S A S,BPO,(4)3669517
Actividades de centros de llamadas (Call center),MEDELLIN,ANTIOQUIA,VIA CIRCULAR 3 70 18 OF 403,http://empresite.eleconomistaamerica.co/ALO-CONTACT-CENTER-BPO-SAS.html,ALO CONTACT CENTER BPO SAS,BPO,3182801118
Actividades inmobiliarias realizadas con bienes propios o arrendados,MEDELLIN,ANTIOQUIA,CARRERA 64 42 B 56,http://empresite.eleconomistaamerica.co/UNIDAD-ASISTENCIA-EMPRESARIAL-BPOSAS.html,UNIDAD DE ASISTENCIA EMPRESARIAL B P O S A S,BPO,(4)2607989
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CALLE 50 47 28 OF 307,http://empresite.eleconomistaamerica.co/ALTERNATIVAS-COMERCIALES-BPO-SAS.html,ALTERNATIVAS COMERCIALES BPO S A S,BPO,(4)5119895
Actividades de administracion empresarial,MEDELLIN,ANTIOQUIA,CALLE 52 47 28,http://empresite.eleconomistaamerica.co/GRUPO-INTEGRARTE-BPO-SAS.html,GRUPO INTEGRARTE BPO S A S,BPO,(4)2514651
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CALLE 49 A 86 C 16,http://empresite.eleconomistaamerica.co/COMERCIANTES-ACCION-BPO-SAS.html,COMERCIANTES EN ACCION BPO S A S,BPO,(4)4224440
Actividades de administracion empresarial,ITAGUI,ANTIOQUIA,CALLE 85 48 01 BL 31,http://empresite.eleconomistaamerica.co/PROVEINDUSTRIALES-BPO-SAS.html,PROVEINDUSTRIALES BPO S A S,BPO,(4)3221690
Actividades combinadas de servicios administrativos de oficina,MEDELLIN,ANTIOQUIA,CARRERA 48 10  45,http://empresite.eleconomistaamerica.co/COODESCO-BPO-SAS.html,EXELA BPO S A,BPO,(4)6043626
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CARRERA 46 54 99,http://empresite.eleconomistaamerica.co/INVERSIONES-INSOLDEX-BPO-LTDA.html,INVERSIONES INSOLDEX BPO LTDA,BPO,(4)2511626
Actividades de centros de llamadas (Call center),MEDELLIN,ANTIOQUIA,CALLE 50 51 24 BANCO GAN,http://empresite.eleconomistaamerica.co/CONTACT-BOX-BPO-SAS.html,CONTACT BOX BPO S A S,BPO,(4)3225363
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CARRERA 50 38 35,http://empresite.eleconomistaamerica.co/SOCIA-BPO-SAS.html,SOCIA BPO S A S,BPO,(4)3223300
Otras actividades de servicio de apoyo a las empresas n c p,MEDELLIN,ANTIOQUIA,CARRERA 54 10 B SUR 6,http://empresite.eleconomistaamerica.co/EMPRESA-APOYO-GESTION-EMPRESARIAL-BPO-SAS.html,EMPRESA DE APOYO Y GESTION EMPRESARIAL BPO S A S,BPO,(4)2859051
Otras actividades de telecomunicaciones,BELLO,ANTIOQUIA,CARRERA 45 26 162 INT 340,http://empresite.eleconomistaamerica.co/ESTRATEGIAS-BPO-SAS.html,ESTRATEGIAS BPO SAS,BPO,(4)4447462
Organizacion de convenciones y eventos comerciales,ITAGUI,ANTIOQUIA,CARRERA 49 64 40 INT 201,http://empresite.eleconomistaamerica.co/SUMINISTROS-EMPRESARIALES-BPO-SAS.html,SUMINISTROS EMPRESARIALES EN BPO S A S,BPO,(4)3713765
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CARRERA 50 51 37 OF 501,http://empresite.eleconomistaamerica.co/INCOLDEX-BPO-SAS.html,INCOLDEX BPO S A S,BPO,(4)2312150
Actividades juridicas,MEDELLIN,ANTIOQUIA,CALLE 49 50 21 OF 1603,http://empresite.eleconomistaamerica.co/CENTRO-SERVICIOS-SERVICENTER-BPO-SAS.html,CENTRO DE SERVICIOS SERVICENTER BPO S A S,BPO,(4)4486444
Actividades de administracion empresarial,MEDELLIN,ANTIOQUIA,CALLE 51 49 11 OF 716,http://empresite.eleconomistaamerica.co/NACIONAL-EMPRESARIOS-COMERCIANTES-BPO-SAS.html,NACIONAL DE EMPRESARIOS Y COMERCIANTES BPO S A S,BPO,(4)4447897
Otras actividades de telecomunicaciones,MEDELLIN,ANTIOQUIA,CALLE 32 B 69 12,http://empresite.eleconomistaamerica.co/GLOBAL-CENTER-BPO-SAS.html,GLOBAL CENTER BPO S A S,BPO,(4)4485585
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CARRERA 31 46 69,http://empresite.eleconomistaamerica.co/APOYO-ADMINISTRATIVO-JYJ-BPO-SAS.html,APOYO ADMINISTRATIVO J Y J BPO S A S,BPO,3146361726
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CALLE 51 51 40 INT 8,http://empresite.eleconomistaamerica.co/GESTION-EMPRESARIAL-FYY-BPO-SAS.html,GESTION EMPRESARIAL FYY BPO S A S,BPO,(4)2931991
Actividades de centros de llamadas (Call center),MEDELLIN,ANTIOQUIA,CALLE 14 48 33 OFICINA 1,http://empresite.eleconomistaamerica.co/SOLUCIONES-BPOSAS.html,SOLUCIONES B P O S A S,BPO,(4)5600400
Actividades de centros de llamadas (Call center),LA CEJA,ANTIOQUIA,VIA TAMBO KM 2,http://empresite.eleconomistaamerica.co/ANDES-BPO-SAS.html,ANDES BPO S A S,BPO,(4)5537866
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 70 A 51 21,http://empresite.eleconomistaamerica.co/CONTRATACIONES-CONSULTORIAS-BPO-LTDA.html,CONTRATACIONES Y CONSULTORIAS EN BPO LTDA,BPO,(4)4441315
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CARRERA 49 50 58 INT 405,http://empresite.eleconomistaamerica.co/UNLINCO-BPO-SAS.html,UNLINCO BPO S A S,BPO,(4)2319475
Actividades de centros de llamadas (Call center),MEDELLIN,ANTIOQUIA,CARRERA 49 52 170 INTERIOR,http://empresite.eleconomistaamerica.co/CONCEPT-BPO-SAS.html,CONCEPT BPO S A S,BPO,(4)4449646
Otras actividades profesionales cientificas y tecnicas n c p,MEDELLIN,ANTIOQUIA,CARRERA 43 A 9 SUR 91 OFICIN,http://empresite.eleconomistaamerica.co/CIENCIA-BPO-SAS.html,CIENCIA BPO S A S,BPO,(4)3217875
Otras actividades de servicio de apoyo a las empresas n c p,MEDELLIN,ANTIOQUIA,CENTRO COMERCIAL OVIEDO LOC 1140,http://empresite.eleconomistaamerica.co/MARKETING-BPO-SAS.html,MARKETING BPO S A S,BPO,3113890884
Organizacion de convenciones y eventos comerciales,MEDELLIN,ANTIOQUIA,CALLE 24 74 45 INTERIOR,http://empresite.eleconomistaamerica.co/ALLIANCE-BPO-SAS.html,ALLIANCE BPO S A S,BPO,(4)5788558
Actividades financieras de fondos de empleados y otras formas asociativas del sector solidario,BELLO,ANTIOQUIA,DIAGONAL 55 37 41,http://empresite.eleconomistaamerica.co/FONDO-EMPLEADOS-INDUSTRIA-CONTACT-CENTERS-BPO.html,FONDO DE EMPLEADOS DE LA INDUSTRIA DE CONTACT CENTERS Y BPO,BPO,(4)4443820
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CARRERA 49 50 58 OF 203,http://empresite.eleconomistaamerica.co/SERVICREDIT-BPO-SAS.html,SERVICREDIT BPO SAS,BPO,3014829324
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CALLE 33 C 88 A 169,http://empresite.eleconomistaamerica.co/KPO-SAS.html,KPO S A S,KPO,(4)5818111
Actividades inmobiliarias realizadas con bienes propios o arrendados,ENVIGADO,ANTIOQUIA,CALLE 36 D SUR 27 D 166 IN 184,http://empresite.eleconomistaamerica.co/ITOBON-SAS.html,ITOBON S A S,ITO,(4)5405400
Comercio al por mayor de otros productos n c p,MEDELLIN,ANTIOQUIA,CALLE 49 F 81 C 53,http://empresite.eleconomistaamerica.co/ITORRES-SAS.html,ITORRES S A S,ITO,3116122719
Otros servicios de reserva y actividades relacionadas,MEDELLIN,ANTIOQUIA,CARRERA 29 A 8 SUR 51 INT 90,http://empresite.eleconomistaamerica.co/ITO-CORP-SA.html,ITO CORP S A S,ITO,(4)4484862
Extraccion de esmeraldas piedras preciosas y semipreciosas,MEDELLIN,ANTIOQUIA,CALLE 5 A 43 B 25 OF 301,http://empresite.eleconomistaamerica.co/MINERA-ITOCO-SAS.html,MINERA ITOCO SAS,ITO,(4)3227004
Fabricacion de otros articulos de papel y carton,BELLO,ANTIOQUIA,CARRERA 51 26B 41,http://empresite.eleconomistaamerica.co/PA-ALES-ITO-LTDA.html,PA ALES ITO LTDA,ITO,(4)2757739
Comercio al por menor de computadores equipos perifericos programas de informatica y equipos de telecomunicaciones en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 47 43 28 OFICINA 3,http://empresite.eleconomistaamerica.co/ANALITICA-COMUNICACIONES-SAS.html,ANALITICA COMUNICACIONES S A S,ANALITICA,(4)4484784
Actividades de administracion empresarial,LA ESTRELLA,ANTIOQUIA,CALLE 100 SUR 49 95 LC 20,http://empresite.eleconomistaamerica.co/GRUPO-ANALITICA-SAS.html,GRUPO ANALITICA S A S,ANALITICA,3184637448
Actividades de administracion empresarial,LA ESTRELLA,ANTIOQUIA,CALLE 100 SUR 49 95 LC 20,http://empresite.eleconomistaamerica.co/INTELIGENCIA-ANALITICA-SAS.html,INTELIGENCIA Y ANALITICA S A S,ANALITICA,3184637448
Construccion de carreteras y vias de ferrocarril,MEDELLIN,ANTIOQUIA,CARRERA 68 80 126,http://empresite.eleconomistaamerica.co/INGENIERIA-CONSTRUCCIONES-ANALITICAS-SAS.html,INGENIERIA Y CONSTRUCCIONES ANALITICAS S A S,ANALITICA,3023882841
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CARRERA 45 15 SUR 25 AP 12,http://empresite.eleconomistaamerica.co/SOLUCIONES-ANALITICAS-LATAM-SAS.html,SOLUCIONES ANALITICAS LATAM S A S,ANALITICA,(4)4877319
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CALLE 38 B 79 18,http://empresite.eleconomistaamerica.co/EXERGY-MODELING-AND-ANALYTICS-SERVICES-SAS.html,EXERGY MODELING AND ANALYTICS SERVICES S A S,ANALYTICS,3113505837
Actividades de consultoria informatica y actividades de administracion de instalaciones informaticas,MEDELLIN,ANTIOQUIA,CALLE 54 A 80 92,http://empresite.eleconomistaamerica.co/BUSINESS-INTELLIGENCE-ANALYTICS-SAS.html,BUSINESS INTELLIGENCE Y BUSINESS ANALYTICS S A S,ANALYTICS,(4)5708084
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CARRERA 44 19 A 20 INTERIO,http://empresite.eleconomistaamerica.co/BIG-BANG-DATA-SAS.html,BIG BANG DATA S A S,BIG-DATA,(4)5060565
